FCLT_CD,GRND_UDGD_SE,ORTM_UTLZ_TYPE,SGG_CD,FCLT_SE_CD,ROAD_NM_CD,LOT_MIN,SHNT_PSBLTY_NOPE,FCLT_SCL,LOT_SEC,EMD_NM,FCLT_ADDR_RONA,SE_CD,OPN_YN,LAT_SEC,LAT_PROVIN,LAT_MIN,MNG_INST_TELNO,FCLT_NM,FCLT_DSGN_DAY,MNG_INST_NM,FCLT_ADDR_LOTNO,SCL_UNIT,LOT_PROVIN,EMD_CD
S201700001,1,주차장,3950000,3           ,3194067     ,52,1886,1557,56,덕양구 창릉동,경기도 고양시 덕양구 동산1로 50 (동산동),2,Y,36,37,38,031-8075-2980,동산마을 24단지 지하주차장 1층,20170131,경기도 고양시 덕양구청,경기도 고양시 덕양구 동산동 343번지,㎡,126,3950023     
S202200023,1,주차장,3950000,3           ,3194069     ,53,61814,50997,41,덕양구 창릉동,"경기도 고양시 덕양구 동송로 23-28, e편한세상 시티 삼송3차 (동산동)",2,Y,53,37,38,031-8075-2980,e편한세상 삼송3차 지하주차장 1층~2층,20221130,경기도 고양시 덕양구청,경기도 고양시 덕양구 동산동 368 e편한세상 시티 삼송3차,㎡,126,3950023     
S202200022,1,주차장,3950000,3           ,3194069     ,53,32819,27076,49,덕양구 창릉동,"경기도 고양시 덕양구 동송로 33, 이편한세상시티삼송 (동산동)",2,Y,59,37,38,031-8075-2980,e편한세상 삼송1차 지하주차장 1층~2층,20221201,경기도 고양시 덕양구청,경기도 고양시 덕양구 동산동 369 이편한세상시티삼송,㎡,126,3950023     
E200800008,0,생활용수,3960100,4           ,3193013     ,47,0,100,56,일산동구 풍산동,경기도 고양시 일산동구 백마로 455 (풍동),1,Y,42,37,39,031-8075-3570,고일주유소,20080513,경기도 고양시 일산동구청,경기도 고양시 일산동구 풍동 840번지,t(톤),126,3960111     
E200700004,0,생활용수,3960100,3           ,3193019     ,47,0,172,45,일산동구 풍산동,경기도 고양시 일산동구 숲속마을로 108 (풍동),1,Y,15,37,40,031-8075-3570,식골공원,20070827,경기도 고양시 일산동구청,경기도 고양시 일산동구 풍동 1257번지,t(톤),126,3960111     
S199300009,1,주차장,3100000,3           ,4130198     ,4,3030,2500,4,"중계2,3동","서울특별시 노원구 동일로204가길 46, 2001아울렛 (중계동)",2,Y,29,37,38,02-2116-3760,2001아울렛 지하1층,19931011,서울특별시 노원구청,서울특별시 노원구 중계동 509 2001아울렛,㎡,127,3100133     
S199400007,1,기타,3100000,3           ,3000004     ,4,601,496,5,"중계2,3동","서울특별시 노원구 덕릉로 553 (중계동, 민정학원)",2,Y,55,37,38,02-2116-3760,상명고등학교 지하1층,19940228,서울특별시 노원구청,서울특별시 노원구 중계동 515번지,㎡,127,3100133     
S199400008,1,기타,3100000,3           ,3000004     ,4,761,628,4,"중계2,3동","서울특별시 노원구 덕릉로 541, 상명초등학교 (중계동)",2,Y,52,37,38,02-2116-3760,상명초등학교 지하1층,19940228,서울특별시 노원구청,서울특별시 노원구 중계동 515-1 상명초등학교,㎡,127,3100133     
S199100014,1,기타,3100000,3           ,3110002     ,4,484,400,11,"중계2,3동","서울특별시 노원구 노원로 333 (중계동, 한양목욕탕)",2,Y,48,37,38,02-2116-3760,목련아파트 상가 지하1층,19911130,서울특별시 노원구청,서울특별시 노원구 중계동 514번지 3호,㎡,127,3100133     
S198900023,1,"회의,교육",3100000,3           ,3000001     ,3,606,500,57,"중계2,3동","서울특별시 노원구 동일로 1229 (중계동, 노원구민회관)",2,Y,20,37,38,02-2116-3760,노원구 구민의전당 지하1층,19890616,서울특별시 노원구청,서울특별시 노원구 중계동 507번지 3호,㎡,127,3100133     
S201100001,1,주차장,3100000,3           ,4130063     ,4,484,400,8,"중계2,3동",서울특별시 노원구 노원로17길 56 (중계동),2,Y,32,37,38,02-2116-3760,중계2.3동 주민센터 지하1층,20110408,서울특별시 노원구청,서울특별시 노원구 중계동 511번지 1호,㎡,127,3100133     
S198900004,1,기타,3100000,3           ,3110005     ,3,3030,2500,50,"중계2,3동","서울특별시 노원구 섬밭로 263 (중계동, 롯데상가)",2,Y,21,37,38,02-2116-3760,롯데상가 지하1층,19890629,서울특별시 노원구청,서울특별시 노원구 중계동 505번지,㎡,127,3100133     
S202200003,1,,5600000,3           ,3000136     ,12,19596,16167,10,군내면,경기도 포천시 군내면 호국로 1536-10 (포천아이파크),2,N,27,37,53,,군내면 포천아이파크 지하1층 주차장,20220613,경기도 포천시청,경기도 포천시 군내면 구읍리 740 포천아이파크,㎡,127,5600011     
E201300002,0,,5600000,4           ,4439031     ,8,0,180,52,소흘읍,경기도 포천시 소흘읍 검바위길 84 (포천상운아파트),1,N,10,37,49,,상운아파트,20130204,경기도 포천시청,경기도 포천시 소흘읍 336번지,t(톤),127,5600010     
E201300004,0,생활용수,5600000,4           ,3213046     ,11,0,200,59,포천동,"경기도 포천시 포천로 1644 (신읍동, 현대아파트)",1,Y,12,37,54,,현대아파트,20130204,경기도 포천시청,경기도 포천시 신읍동 235번지 11호,t(톤),127,5600022     
S201000001,1,지하주차장,4211000,3           ,4463229     ,6,1305,1077,17,발한동,강원특별자치도 동해시 향로3길 43 (발한동),2,Y,40,37,32,530-2310,대창아파트 지하 1층,20100930,강원특별자치도 동해시청,강원특별자치도 동해시 발한동 188번지 대창아파트,㎡,129,4211049     
S200300011,1,기타,4211000,3           ,3221048     ,3,1201,991,52,삼화동,강원특별자치도 동해시 삼화로 48 (이로동),2,Y,10,37,29,530-2310,쌍용삼화아파트 지하 1층,20030423,강원특별자치도 동해시청,강원특별자치도 동해시 이로동 42번지 2호,㎡,129,4211053     
S200300007,1,지하주차장,4211000,3           ,4463018     ,6,1718,1418,21,발한동,강원특별자치도 동해시 관사길 6 (발한동),2,Y,1,37,33,530-2310,대림아파트 지하 1층,20030101,강원특별자치도 동해시청,강원특별자치도 동해시 발한동 253번지,㎡,129,4211049     
S199700003,1,지하주차장,4211000,3           ,4463202     ,7,601,496,27,송정동,강원특별자치도 동해시 초원2길 5 (용정동),2,Y,42,37,30,530-2310,범주성지2차아파트 지하1층 주차장,19970105,강원특별자치도 동해시청,강원특별자치도 동해시 용정동 260번지 2호,㎡,129,4211045     
S202200002,1,,5600000,3           ,3000136     ,12,21076,17388,13,군내면,경기도 포천시 군내면 호국로 1536-22 (포천2차아이파크),2,N,25,37,53,,군내면 포천2차 아이파크 지하1층 주차장,20220613,경기도 포천시청,경기도 포천시 군내면 구읍리 743 포천2차아이파크,㎡,127,5600011     
E200300052,0,생활용수,4661000,4           ,3267064     ,4,0,150,15,덕진구 조촌동,"전북특별자치도 전주시 덕진구 쪽구름로 133 (반월동, 반월동한강아파트)",1,Y,26,35,52,063-281-2390,한강아파트,20030101,전북특별자치도 전주시 덕진구청,전북특별자치도 전주시 덕진구 반월동 386번지 7호,t(톤),127,4661024     
S199800034,1,주차장,5610000,3           ,4331054     ,3,32007,26406,55,영통구 영통3동,"경기도 수원시 영통구 매영로310번길 12(영통동, 신성.신안.쌍용.진흥아파트)",2,Y,16,37,15,031-228-8320,"신성.신안.진흥.쌍용아파트 지하주차장 1,2층",19980102,경기도 수원시 영통구청,경기도 수원시 영통구 영통동 963-2 신성.신안.쌍용.진흥아파트,㎡,127,5610031     
S200100014,1,지하주차장,5610000,3           ,4331088     ,4,10985,9063,5,영통구 영통3동,"경기도 수원시 영통구 봉영로1517번길 30(영통동, 극동.풍림 아파트)",2,Y,59,37,14,031-228-8320,극동.풍림아파트 지하주차장 1층,20011115,경기도 수원시 영통구청,경기도 수원시 영통구 영통동 967-2 극동.풍림 아파트,㎡,127,5610031     
S199900033,1,주차장,5610000,3           ,3177003     ,4,15969,13175,16,영통구 영통3동,"경기도 수원시 영통구 매영로 366 (영통동, 현대아파트)",2,Y,60,37,14,031-228-8320,현대아파트 지하주차장 1층,19990112,경기도 수원시 영통구청,경기도 수원시 영통구 영통동 989번지 2호 현대아파트,㎡,127,5610031     
E199900007,0,식수,5610000,3           ,,4,0,170,23,영통구 영통3동,,1,Y,53,37,14,031-228-4010,살구골약수터,19990421,경기도 수원시 영통구청,경기도 수원시 영통구 영통동 988번지 3호,t(톤),127,5610031     
E200100004,0,식수,5610000,4           ,4331054     ,3,0,100,53,영통구 영통3동,"경기도 수원시 영통구 매영로310번길 87, 동보.신명아파트 (영통동)",1,Y,5,37,15,031-228-4010,신명.동보아파트,20010602,경기도 수원시 영통구청,경기도 수원시 영통구 영통동 968번지 동보.신명아파트,t(톤),127,5610031     
E199700001,0,식수,4211000,2           ,4463111     ,7,0,100,10,송정동,강원특별자치도 동해시 봉오주택길 22 (용정동),1,Y,40,37,30,530-2310,동해초등학교 비상급수시설,19971125,강원특별자치도 동해시청,강원특별자치도 동해시 용정동 475번지 3호,t(톤),129,4211045     
S201100001,1,주차장,4211000,3           ,4463197     ,6,17109,14115,32,북삼동,"강원특별자치도 동해시 청운1길 30(쇄운동, 부영아파트)",2,Y,7,37,29,530-2310,동해쇄운부영아파트101~104동 지하주차장 1층,20110922,강원특별자치도 동해시청,강원특별자치도 동해시 쇄운동 8 부영아파트,㎡,129,4211046     
S201100002,1,지하주차장,4211000,3           ,4463197     ,6,6318,5213,27,북삼동,"강원특별자치도 동해시 청운1길 30 (쇄운동, 부영아파트)",2,Y,9,37,29,530-2310,동해쇄운부영아파트105~106동 지하주차장 1층,20110922,강원특별자치도 동해시청,강원특별자치도 동해시 쇄운동 8번지,㎡,129,4211046     
S199500008,1,지하주차장,4211000,3           ,4463197     ,6,3044,2512,18,북삼동,강원특별자치도 동해시 청운1길 29 (동회동),2,Y,11,37,29,530-2310,대동아파트 지하주차장 1층,19950701,강원특별자치도 동해시청,강원특별자치도 동해시 동회동 442번지,㎡,129,4211046     
S199500009,1,지하주차장,4211000,3           ,4463197     ,6,3044,2512,25,북삼동,"강원특별자치도 동해시 청운1길 29 (동회동, 대동,현대아파트)",2,Y,13,37,29,530-2310,동회동현대코아루아파트 지하주차장 1층,19950701,강원특별자치도 동해시청,강원특별자치도 동해시 동회동 442번지,㎡,129,4211046     
S201100003,1,지하주차장,4211000,3           ,4463197     ,6,4689,3869,23,북삼동,"강원특별자치도 동해시 청운1길 30 (쇄운동, 부영아파트)",2,Y,5,37,29,530-2310,동해쇄운부영아파트 109동 지하주차장 1층,20110922,강원특별자치도 동해시청,강원특별자치도 동해시 쇄운동 8번지,㎡,129,4211046     
S202300002,1,주차장,3100000,3           ,4130025     ,4,1039,858,50,공릉2동,"서울특별시 노원구 공릉로46길 32 (공릉동, 삼익아파트)",2,Y,39,37,37,02-2116-3165,공릉2동 삼익1차아파트 103동 지하1층 주차장,20230504,서울특별시 노원구청,서울특별시 노원구 공릉동 737 삼익아파트,㎡,127,3100045     
S202100001,1,주차장,4211000,3           ,3221043     ,6,5490,4530,17,북삼동,"강원특별자치도 동해시 효자로 636-2 (동회동, 북삼2차 웰메이드타운)",2,Y,26,37,29,530-2310,북삼2차 웰메이드타운 지하주차장 1층,20210421,강원특별자치도 동해시청,강원특별자치도 동해시 동회동 457 북삼2차 웰메이드타운,㎡,129,4211046     
E199600001,0,식수,4211000,2           ,4463082     ,6,0,100,1,동호동,강원특별자치도 동해시 동호3길 35 (발한동),1,Y,45,37,32,530-2310,동호동 비상급수시설,19961231,강원특별자치도 동해시청,강원특별자치도 동해시 발한동 514번지 1호,t(톤),129,4211048     
S201200013,1,주차장,3100000,3           ,4130440     ,5,727,600,14,공릉2동,"서울특별시 노원구 화랑로51길 17 (공릉동, 화랑타운아파트)",2,Y,24,37,37,02-2116-3165,공릉2동 화랑타운아파트 지하주차장 1층,20120425,서울특별시 노원구청,서울특별시 노원구 공릉동 111번지,㎡,127,3100045     
S202000001,1,지하주차장,3440000,3           ,4232162     ,35,5767,4758,59,봉덕1동,"대구광역시 남구 봉덕로21길 53-16(봉덕동, 봉덕한라하우젠트퍼스트아파트)",2,Y,49,35,50,053-664-3930,봉덕한라하우젠트아파트 지하1층,20200109,대구광역시 남구청,대구광역시 남구 봉덕동 1638 봉덕한라하우젠트퍼스트아파트,㎡,128,3440030     
E199500001,1,생활용수,3440000,1           ,4232307     ,35,0,250,31,대명2동,"대구광역시 남구 중앙대로38길 17 (대명동, 남구종합사회복지관)",1,Y,57,35,50,053-664-3930,남구종합사회복지관,19951102,대구광역시 남구청,대구광역시 남구 대명동 19번지 1호,t(톤),128,3440062     
S201000007,1,상업시설,3440000,3           ,2007001     ,35,8727,7200,27,대명2동,"대구광역시 남구 중앙대로 200 (대명동, 남대구우체국)",2,Y,2,35,51,053-664-2260,우체국보험 대구회관 지하1층~지하5층,20101201,대구광역시 남구청,대구광역시 남구 대명동 2010번지 1호,㎡,128,3440062     
S200300019,1,지하주차장,6510000,3           ,3349093     ,30,652,538,22,용담2동,"제주특별자치도 제주시 서해안로 648 (용담삼동, 세진빌라)",2,Y,58,33,30,064-728-7600,세진빌라(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담삼동 516번지 2호,㎡,126,6510051     
S199101009,1,기타,6510000,3           ,4848405     ,30,1115,920,28,용담2동,제주특별자치도 제주시 용담로5길 25 (용담삼동),2,Y,55,33,30,064-728-7600,용두암1차현대아파트 104동(지하 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담삼동 505번지,㎡,126,6510051     
S200300014,1,지하주차장,6510000,3           ,3349157     ,30,193,160,26,용담2동,"제주특별자치도 제주시 용화로 35 (용담이동, 진영빌라)",2,Y,36,33,30,064-728-7600,진영빌라(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 614번지 41호,㎡,126,6510051     
S200300016,1,지하주차장,6510000,3           ,4848431     ,30,495,409,29,용담2동,"제주특별자치도 제주시 용문로21길 32 (용담이동, 한양아트빌라)",2,Y,27,33,30,064-728-7600,한양아트빌라 B동(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 646번지 53호,㎡,126,6510051     
S199001006,1,지하주차장,6510000,3           ,4848405     ,30,861,711,28,용담2동,제주특별자치도 제주시 용담로5길 5 (용담삼동),2,Y,47,33,30,064-728-7600,용두암현대2차아파트 201동(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담삼동 581번지 3호,㎡,126,6510051     
S200300005,1,지하주차장,6510000,3           ,3349152     ,30,466,385,17,용담2동,"제주특별자치도 제주시 용담로 17 (용담삼동, 남양빌라)",2,Y,48,33,30,064-728-7600,남양빌라(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담삼동 934번지,㎡,126,6510051     
S200300013,1,지하주차장,6510000,3           ,3349157     ,30,215,178,27,용담2동,"제주특별자치도 제주시 용화로 37 (용담이동, 진영연립)",2,Y,36,33,30,064-728-7600,진영연립(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 614번지 4호,㎡,126,6510051     
S200300015,1,지하주차장,6510000,3           ,4848431     ,30,340,281,29,용담2동,"제주특별자치도 제주시 용문로21길 32 (용담이동, 한양아트빌라)",2,Y,26,33,30,064-728-7600,한양아트빌라 A동(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 646번지 53호,㎡,126,6510051     
S200300018,1,지하주차장,6510000,3           ,3349157     ,30,200,165,15,용담2동,"제주특별자치도 제주시 용화로 5 (용담이동, 용화빌라)",2,Y,36,33,30,064-728-7600,용화빌라(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 884번지 11호,㎡,126,6510051     
S200300004,1,지하주차장,6510000,3           ,4848449     ,30,304,251,23,용담2동,"제주특별자치도 제주시 용화로5길 13 (용담이동, 남양맨션)",2,Y,40,33,30,064-728-7600,남양맨션 다동(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 609번지 3호,㎡,126,6510051     
S200300007,1,지하주차장,6510000,3           ,4848449     ,30,410,339,22,용담2동,"제주특별자치도 제주시 용화로5길 7 (용담이동, 영보맨션)",2,Y,38,33,30,064-728-7600,영보맨션 나동(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 609번지 2호,㎡,126,6510051     
S200200012,1,교통시설,3440000,3           ,2007001     ,35,5060,4175,26,대명2동,"대구광역시 남구 중앙대로 지하 194 (대명동, 교대역)",2,Y,0,35,51,053-664-2260,교대역정거장 지하1층~지하3층,20020101,대구광역시 남구청,대구광역시 남구 대명동 1982번지 11호,㎡,128,3440062     
S202000002,1,주거시설,3440000,3           ,4232265     ,35,8436,6960,42,대명2동,"대구광역시 남구 이천로19길 81 (대명동, 교대역동서프라임36.5)",2,Y,4,35,51,053-664-2260,교대역 동서프라임36.5 아파트 지하주차장 지하1층,20200108,대구광역시 남구청,대구광역시 남구 대명동 3060번지 교대역동서프라임36.5,㎡,128,3440062     
S201000004,1,주차장,3440000,3           ,3144003     ,33,907,749,40,대명10동,"대구광역시 남구 대명로 29 (대명동, 대구광역시 시설관리공단)",2,Y,20,35,50,053-664-2260,대구광역시시설관리공단 지하주차장 1층,20101203,대구광역시 남구청,대구광역시 남구 대명동 1593번지 4호,㎡,128,3440042     
S202100043,1,주차장,6510000,3           ,4849131     ,30,1207,996,47,용담2동,"제주특별자치도 제주시 흥운길 57(용담이동, 용연엔타운아파트)",2,Y,50,33,30,064-728-7600,용연엔타운아파트(지하주차장 1층),20211201,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 467 용연엔타운아파트,㎡,126,6510051     
S201000003,1,주차장,3440000,3           ,4232108     ,34,292,241,15,대명10동,"대구광역시 남구 도촌길 37 (대명동, 대구교육대학교학생생활관)",2,Y,26,35,50,053-664-2260,대구교육대학교 학생생활관 지하주차장 1층,20101203,대구광역시 남구청,대구광역시 남구 대명동 1636번지 1호,㎡,128,3440042     
S201800002,1,주차장,3440000,3           ,4232077     ,33,1775,1465,56,대명10동,대구광역시 남구 대명복개로4길 104 (대명동),2,Y,23,35,50,053-664-2260,나나바루아 아파트 지하주차장 1층,20181219,대구광역시 남구청,대구광역시 남구 대명동 1623번지 6호,㎡,128,3440042     
S200300006,1,지하주차장,6510000,3           ,4848449     ,30,475,392,22,용담2동,"제주특별자치도 제주시 용화로5길 7 (용담이동, 영보맨션)",2,Y,38,33,30,064-728-7600,영보맨션 가동(지하주차장 1층),20190222,제주특별자치도 제주시청,제주특별자치도 제주시 용담이동 609번지 2호,㎡,126,6510051     
E200100001,0,식수,3440000,2           ,3141015     ,35,0,600,51,봉덕1동,대구광역시 남구 이천로 51 (봉덕동),1,Y,46,35,50,053-664-3930,남구청,20010614,대구광역시 남구청,대구광역시 남구 봉덕동 565번지 5호,t(톤),128,3440030     
E199700001,0,식수,3440000,1           ,3144003     ,34,0,400,8,대명6동,대구광역시 남구 대명로 100 (대명동),1,Y,21,35,50,053-664-3930,대명초등학교,19971124,대구광역시 남구청,대구광역시 남구 대명동 960번지,t(톤),128,3440038     
E202200001,0,생활용수,3440000,3           ,3144003     ,33,0,90,59,대명6동,대구광역시 남구 대명로 80(대명동),1,Y,20,35,50,053-664-3930,천지원목욕탕,20220329,대구광역시 남구청,대구광역시 남구 대명동 1054-2,t(톤),128,3440038     
S199700006,1,기타,3440000,3           ,3144003     ,33,6750,5569,55,대명6동,"대구광역시 남구 대명로 지하 71 (대명동, 대명역)",2,Y,22,35,50,053-664-3930,지하철대명역 지하1층,19970102,대구광역시 남구청,대구광역시 남구 대명동 1291번지,㎡,128,3440038     
S202300001,1,주차장,3440000,3           ,4232055     ,33,61140,50441,52,대명6동,"대구광역시 남구 대명로14길 60 (대명동, 대명역센트럴엘리프)",2,Y,11,35,50,053-664-3930,"대명역센트럴엘리프
 지하1-2층",20230616,대구광역시 남구청,대구광역시 남구 대명동 3072 대명역센트럴엘리프,㎡,128,3440038     
S197800025,1,지하주차장,3440000,3           ,3144003     ,34,3736,3083,15,대명6동,대구광역시 남구 대명로 124 (대명동),2,Y,21,35,50,053-664-2260,KT&G대구본부 지하1층,20040715,대구광역시 남구청,대구광역시 남구 대명동 959번지 10호,㎡,128,3440038     
S201000016,1,지하주차장,3440000,3           ,3144007     ,36,22629,18669,19,봉덕1동,"대구광역시 남구 봉덕로 134 (봉덕동, 강변코오롱하늘채)",2,Y,39,35,50,053-664-3930,강변코오롱하늘채 아파트 지하1층,20101214,대구광역시 남구청,대구광역시 남구 봉덕동 862번지,㎡,128,3440030     
S199700004,1,기타,4341000,3           ,3234002     ,28,266,220,25,간성읍,"강원특별자치도 고성군 간성읍 간성북로 87, 고성군 농업기술센터",2,Y,12,38,23,033-680-3490,농업기술센터 지하1층,20051230,강원특별자치도 고성군청,강원특별자치도 고성군 간성읍 신안리 390 고성군 농업기술센터,㎡,128,4341012     
S199100019,1,지하주차장,3460000,3           ,4238361     ,38,4203,3468,10,지산2동,"대구광역시 수성구 지범로22길 9, 주차장 지하 1층 (지산동, 지산한라타운)",2,Y,22,35,49,053-666-2960,지산한라타운 지하주차장 지하1층,19911007,대구광역시 수성구청,대구광역시 수성구 지산동 1275 지산한라타운 지하주차장 지하1층,㎡,128,3460044     
S199100024,1,지하주차장,3460000,3           ,3146025     ,37,2216,1829,59,지산2동,"대구광역시 수성구 지산로 32, 주차장 지하1층 (지산동, 지산우방타운)",2,Y,26,35,49,053-666-2960,지산우방타운 지하주차장 지하 1층,19910529,대구광역시 수성구청,대구광역시 수성구 지산동 1271 지산우방타운 지하주차장 지하1층,㎡,128,3460044     
S199100025,1,지하주차장,3460000,3           ,3146025     ,37,6216,5129,57,지산2동,"대구광역시 수성구 지산로 31, 주차장 지하1층 (지산동, 지산영남맨션)",2,Y,28,35,49,053-666-2960,지산영남맨션 지하주차장 지하1층,19910720,대구광역시 수성구청,대구광역시 수성구 지산동 1257-1 지산영남맨션 지하주차장 1층,㎡,128,3460044     
S199100026,1,지하주차장,3460000,3           ,4238341     ,37,5550,4579,48,지산2동,"대구광역시 수성구 용학로35길 62, 주차장 지하1층 (지산동, 화성맨션)",2,Y,30,35,49,053-666-2960,화성맨션 지하주차장 지하1층,19910715,대구광역시 수성구청,대구광역시 수성구 지산동 1257 화성맨션 지하주차장 지하1층,㎡,128,3460044     
S199100028,1,지하주차장,3460000,3           ,4238361     ,38,3583,2956,9,지산2동,"대구광역시 수성구 지범로22길 10, 주차장 지하1층 (지산동, 지산보성맨션)",2,Y,23,35,49,053-666-2960,지산2동보성맨션 지하주차장 지하1층,19910103,대구광역시 수성구청,대구광역시 수성구 지산동 1271-1 지산보성맨션 지하주차장 지하1층,㎡,128,3460044     
S199100020,1,지하주차장,3460000,3           ,4238361     ,38,3286,2711,8,지산2동,"대구광역시 수성구 지범로22길 23, 주차장 지하1층 (지산동, 지산협화맨션)",2,Y,16,35,49,053-666-2960,지산협화맨션 지하주차장 지하1층,19911119,대구광역시 수성구청,대구광역시 수성구 지산동 1273 지산협화맨션 지하주차장 지하1층,㎡,128,3460044     
S199100022,1,지하주차장,3460000,3           ,4238361     ,38,6436,5310,4,지산2동,"대구광역시 수성구 지범로22길 20, 주차장 지하1층 (지산동, 지산현대맨션)",2,Y,18,35,49,053-666-2960,지산현대맨션 지하주차장 지하1층,19910618,대구광역시 수성구청,대구광역시 수성구 지산동 1272-3 지산현대맨션 지하주차장 지하1층,㎡,128,3460044     
S199100027,1,지하주차장,3460000,3           ,3146025     ,37,3800,3135,53,지산2동,"대구광역시 수성구 지산로 5, 주차장 지하1층 (지산동, 지산리더스)",2,Y,20,35,49,053-666-2960,지산리더스 지하주차장 지하1층,19911115,대구광역시 수성구청,대구광역시 수성구 지산동 1234-1 지산리더스 지하주차장 지하1층,㎡,128,3460044     
S199100023,1,지하주차장,3460000,3           ,3146020     ,38,4139,3415,0,지산2동,"대구광역시 수성구 용학로 223, 주차장 지하1층 (지산동, 지산에덴아파트)",2,Y,16,35,49,053-666-2960,에덴아파트 지하주차장 지하1층,19910918,대구광역시 수성구청,대구광역시 수성구 지산동 1272-2 지산에덴아파트 지하주차장 지하1층,㎡,128,3460044     
S201800001,1,지하주차장,3460000,3           ,4238342     ,37,3132,2584,40,지산2동,"대구광역시 수성구 용학로36길 20, 주차장 지하1층 (지산동, 지산대우로얄하이츠)",2,Y,16,35,49,053-666-2960,지산대우로얄하이츠 지하주차장 지하1층,20180305,대구광역시 수성구청,대구광역시 수성구 지산동 1190 지산대우로얄하이츠 지하주차장 지하1층,㎡,128,3460044     
S200000020,1,주차장,4651000,3           ,4598449     ,8,3880,3201,57,완산구 서서학동,"전북특별자치도 전주시 완산구 흑석1길 85 (서서학동, 흑석마을아파트)",2,Y,53,35,47,063-220-5166,효성흑석마을아파트(지하주차장 1층),20000102,전북특별자치도 전주시 완산구청,전북특별자치도 전주시 완산구 서서학동 985번지 1호,㎡,127,4651016     
S201100038,1,기타,4651000,3           ,4598316     ,8,1000,825,48,완산구 서서학동,"전북특별자치도 전주시 완산구 장승배기8길 13 (서서학동, 영창공원맨션)",2,Y,11,35,48,063-220-5166,영창맨션(나동 지하공간 1층),20110120,전북특별자치도 전주시 완산구청,전북특별자치도 전주시 완산구 서서학동 369번지 9호,㎡,127,4651016     
S201100041,1,,4651000,3           ,3266088     ,9,363,300,1,완산구 서서학동,"전북특별자치도 전주시 완산구 흑석로 65 (서서학동, 우정아파트 상가)",2,N,54,35,47,063-220-5166,우정아파트(지하주차장 1층),20110120,전북특별자치도 전주시 완산구청,전북특별자치도 전주시 완산구 서서학동 987번지 1호,㎡,127,4651016     
S201000024,1,주차장,4661000,3           ,3267065     ,7,11515,9500,57,덕진구 송천1동,"전북특별자치도 전주시 덕진구 천마산로 100 (송천동1가, 진흥더블파크아파트)",2,Y,50,35,51,063-281-2470,송천동진흥더블파크아파트 (지하주차장 1층),20101229,전북특별자치도 전주시 덕진구청,전북특별자치도 전주시 덕진구 송천동1가 12번지 10호,㎡,127,4661022     
E200800002,0,,4661000,4           ,4601202     ,7,0,200,31,덕진구 송천1동,전북특별자치도 전주시 덕진구 붓내3길 29 (송천동2가),1,N,1,35,52,063-281-2470,송천주공1차뜨란채아파트,20080101,전북특별자치도 전주시 덕진구청,전북특별자치도 전주시 덕진구 송천동2가 1268번지,t(톤),127,4661022     
S201900009,1,주차장,3950000,3           ,3351996     ,53,44330,36573,42,덕양구 화전동,"경기도 고양시 덕양구 향기로 185 (향동동, 디엠씨해링턴플레이스엔에이치에프)",2,Y,21,37,36,031-8075-2980,DMC 해링턴플레이스 지하주차장 1층,20191023,경기도 고양시 덕양구청,경기도 고양시 덕양구 향동동 421번지,㎡,126,3950032     
E198900005,0,식수,4681000,1           ,3016011     ,0,0,250,35,팔봉동,전북특별자치도 익산시 무왕로 1397 (팔봉동),1,Y,1,35,58,063-859-3050,종합운동장,19890321,전북특별자치도 익산시청,전북특별자치도 익산시 팔봉동 180번지,톤/일,127,4681096     
E200100005,0,생활용수,4681000,3           ,4607289     ,58,0,80,22,영등1동,"전북특별자치도 익산시 동서로41길 37 (영등동, 영등초등학교)",1,Y,12,35,57,063-859-3050,영등초등학교(영등초교),20010406,전북특별자치도 익산시청,전북특별자치도 익산시 영등동 762번지,톤/일,126,4681093     
E200100008,0,생활용수,4681000,4           ,3269023     ,58,0,90,22,영등1동,"전북특별자치도 익산시 선화로 389 (영등동, 실로암사랑병원)",1,Y,47,35,56,063-859-3050,실로암 사랑요양병원,20121030,전북특별자치도 익산시청,전북특별자치도 익산시 영등동 224번지 4호,톤/일,126,4681093     
E201200005,0,생활용수,4681000,3           ,3269002     ,58,0,80,9,영등1동,"전북특별자치도 익산시 고봉로 190-3 (영등동, 이리동북초등학교)",1,Y,57,35,56,063-859-3050,이리동북초등학교,20121030,전북특별자치도 익산시청,전북특별자치도 익산시 영등동 260번지 5호,톤/일,126,4681093     
